uid,combo,mbti,school_major,mbti_w,difficulty,rating,院校名称,专业名称,Predicted_MBTI,最低分
u_12,地理+物理+生物,ISTP,中央民族大学_历史学类,0.0,0.75,1.0,中央民族大学,历史学类,INFJ,548
u_12,地理+物理+生物,ISTP,中央民族大学_经济学类,0.5,0.75,1.5,中央民族大学,经济学类,ISTJ,548
u_12,地理+物理+生物,ISTP,华东政法大学_法学类,0.0,0.75,1.0,华东政法大学,法学类,ENTJ,548
u_12,地理+物理+生物,ISTP,哈尔滨工程大学_计算机类,0.0,0.75,1.0,哈尔滨工程大学,计算机类,INTJ,549
u_12,地理+物理+生物,ISTP,哈尔滨工程大学_自动化类,0.0,0.75,1.0,哈尔滨工程大学,自动化类,INTP,549
u_12,地理+物理+生物,ISTP,东华大学_计算机类,0.0,0.75,1.0,东华大学,计算机类,INTJ,549
u_12,地理+物理+生物,ISTP,西南交通大学_计算机类,0.0,0.75,1.0,西南交通大学,计算机类,INTJ,549
u_12,地理+物理+生物,ISTP,北京交通大学_材料类,0.5,0.75,1.5,北京交通大学,材料类,ISTJ,549
u_12,地理+物理+生物,ISTP,华北电力大学_管理科学与工程类,0.0,0.75,1.0,华北电力大学,管理科学与工程类,ESFP,549
u_12,地理+物理+生物,ISTP,海军军医大学_生物科学类,0.0,0.75,1.0,海军军医大学,生物科学类,INFJ,549
u_12,地理+物理+生物,ISTP,中南财经政法大学_法学类,0.0,0.75,1.0,中南财经政法大学,法学类,ENTJ,549
u_12,地理+物理+生物,ISTP,苏州大学_法学类,0.0,0.75,1.0,苏州大学,法学类,ENTJ,549
u_12,地理+物理+生物,ISTP,苏州大学_生物科学类,0.0,0.75,1.0,苏州大学,生物科学类,INFJ,550
u_12,地理+物理+生物,ISTP,中国药科大学_药学类,0.0,0.75,1.0,中国药科大学,药学类,INFJ,550
u_12,地理+物理+生物,ISTP,华北电力大学_矿业类,0.5,0.75,1.5,华北电力大学,矿业类,ISTJ,550
u_12,地理+物理+生物,ISTP,上海中医药大学_中医学类,0.5,0.75,1.5,上海中医药大学,中医学类,ISTJ,550
u_12,地理+物理+生物,ISTP,广东以色列理工学院_生物科学类,0.0,0.75,1.0,广东以色列理工学院,生物科学类,INFJ,550
u_12,地理+物理+生物,ISTP,东北大学秦皇岛分校_计算机类,0.0,0.75,1.0,东北大学秦皇岛分校,计算机类,INTJ,550
u_12,地理+物理+生物,ISTP,山东大学（威海）_工商管理类,0.0,0.75,1.0,山东大学（威海）,工商管理类,ESTJ,550
u_12,地理+物理+生物,ISTP,华北电力大学_电子信息类,0.0,0.75,1.0,华北电力大学,电子信息类,INTJ,550
u_12,地理+物理+生物,ISTP,中南财经政法大学_经济与贸易类,0.5,0.75,1.5,中南财经政法大学,经济与贸易类,ISTJ,550
u_12,地理+物理+生物,ISTP,华东理工大学_经济学类,0.5,0.75,1.5,华东理工大学,经济学类,ISTJ,550
u_12,地理+物理+生物,ISTP,华北电力大学_仪器类,0.5,0.75,1.5,华北电力大学,仪器类,ISTJ,550
u_12,地理+物理+生物,ISTP,苏州大学_中国语言文学类,0.5,0.75,1.5,苏州大学,中国语言文学类,ISTJ,551
u_12,地理+物理+生物,ISTP,华北电力大学_材料类,0.5,0.75,1.5,华北电力大学,材料类,ISTJ,551
u_12,地理+物理+生物,ISTP,东华大学_理科试验班类,0.5,0.75,1.5,东华大学,理科试验班类,ISTJ,551
u_12,地理+物理+生物,ISTP,兰州大学_电子信息类,0.0,0.75,1.0,兰州大学,电子信息类,INTJ,551
u_12,地理+物理+生物,ISTP,华东理工大学_经济与贸易类,0.5,0.75,1.5,华东理工大学,经济与贸易类,ISTJ,551
u_12,地理+物理+生物,ISTP,华北电力大学_能源动力类,0.0,0.75,1.0,华北电力大学,能源动力类,INTP,551
u_12,地理+物理+生物,ISTP,中国海洋大学_材料类,0.5,0.75,1.5,中国海洋大学,材料类,ISTJ,551
u_12,地理+物理+生物,ISTP,华北电力大学_计算机类,0.0,0.75,1.0,华北电力大学,计算机类,INTJ,551
u_12,地理+物理+生物,ISTP,苏州大学_建筑类,0.0,0.75,1.0,苏州大学,建筑类,ESTP,551
u_12,地理+物理+生物,ISTP,海军军医大学_药学类,0.0,0.75,1.0,海军军医大学,药学类,INFJ,551
u_12,地理+物理+生物,ISTP,中南财经政法大学_金融学类,0.0,0.75,1.0,中南财经政法大学,金融学类,ESTJ,552
u_12,地理+物理+生物,ISTP,北京科技大学_工商管理类,0.0,0.75,1.0,北京科技大学,工商管理类,ESTJ,552
u_12,地理+物理+生物,ISTP,广州医科大学_基础医学类,0.5,0.75,1.5,广州医科大学,基础医学类,ISTJ,552
u_12,地理+物理+生物,ISTP,中国海洋大学_食品科学与工程类,0.5,0.75,1.5,中国海洋大学,食品科学与工程类,ISFJ,552
u_12,地理+物理+生物,ISTP,暨南大学_食品科学与工程类,0.5,0.75,1.5,暨南大学,食品科学与工程类,ISFJ,552
u_12,地理+物理+生物,ISTP,苏州大学_药学类,0.0,0.75,1.0,苏州大学,药学类,INFJ,552
u_12,地理+物理+生物,ISTP,苏州大学_机械类,0.5,0.75,1.5,苏州大学,机械类,ISTJ,552
u_12,地理+物理+生物,ISTP,山东大学（威海）_经济学类,0.5,0.75,1.5,山东大学（威海）,经济学类,ISTJ,552
u_12,地理+物理+生物,ISTP,中国海洋大学_药学类,0.0,0.75,1.0,中国海洋大学,药学类,INFJ,552
u_12,地理+物理+生物,ISTP,吉林大学_食品科学与工程类,0.5,0.75,1.5,吉林大学,食品科学与工程类,ISFJ,552
u_12,地理+物理+生物,ISTP,宁波诺丁汉大学_统计学类,0.0,0.75,1.0,宁波诺丁汉大学,统计学类,INTP,552
u_12,地理+物理+生物,ISTP,兰州大学_物理学类,0.0,0.75,1.0,兰州大学,物理学类,INTP,552
u_12,地理+物理+生物,ISTP,华东理工大学_工科试验班,0.5,0.75,1.5,华东理工大学,工科试验班,ISTJ,553
u_12,地理+物理+生物,ISTP,华东理工大学_化学类,0.0,0.75,1.0,华东理工大学,化学类,INTP,553
u_12,地理+物理+生物,ISTP,华东理工大学_管理科学与工程类,0.0,0.75,1.0,华东理工大学,管理科学与工程类,ESFP,553
u_12,地理+物理+生物,ISTP,华东理工大学_环境科学与工程类,0.5,0.75,1.5,华东理工大学,环境科学与工程类,ISTJ,553
u_12,地理+物理+生物,ISTP,华东理工大学_建筑类,0.0,0.75,1.0,华东理工大学,建筑类,ESTP,553
u_12,地理+物理+生物,ISTP,中国海洋大学_海洋科学类,0.5,0.75,1.5,中国海洋大学,海洋科学类,ISTJ,553
u_12,地理+物理+生物,ISTP,苏州大学_电子信息类,0.0,0.75,1.0,苏州大学,电子信息类,INTJ,553
u_12,地理+物理+生物,ISTP,华北电力大学_自动化类,0.0,0.75,1.0,华北电力大学,自动化类,INTP,553
u_12,地理+物理+生物,ISTP,北京邮电大学_数学类,0.0,0.75,1.0,北京邮电大学,数学类,INTP,553
u_12,地理+物理+生物,ISTP,上海交通大学医学院_护理学类,0.0,0.75,1.0,上海交通大学医学院,护理学类,ESFJ,553
u_12,地理+物理+生物,ISTP,广州医科大学_口腔医学类,0.5,0.75,1.5,广州医科大学,口腔医学类,ISFJ,553
u_12,地理+物理+生物,ISTP,南京师范大学_历史学类,0.0,0.75,1.0,南京师范大学,历史学类,INFJ,553
u_12,地理+物理+生物,ISTP,中央民族大学_社会学类,0.0,0.75,1.0,中央民族大学,社会学类,INFJ,553
u_12,地理+物理+生物,ISTP,中国药科大学_中药学类,0.0,0.75,1.0,中国药科大学,中药学类,INFJ,553
u_12,地理+物理+生物,ISTP,湖南大学_外国语言文学类,0.0,0.75,1.0,湖南大学,外国语言文学类,ENFJ,554
u_12,地理+物理+生物,ISTP,海军军医大学_临床医学类,0.0,0.75,1.0,海军军医大学,临床医学类,ESFJ,554
u_12,地理+物理+生物,ISTP,上海大学_计算机类,0.0,0.75,1.0,上海大学,计算机类,INTJ,554
u_12,地理+物理+生物,ISTP,西南财经大学_经济学类,0.5,0.75,1.5,西南财经大学,经济学类,ISTJ,554
u_12,地理+物理+生物,ISTP,北京交通大学_机械类,0.5,0.75,1.5,北京交通大学,机械类,ISTJ,554
u_12,地理+物理+生物,ISTP,中国海洋大学_生物科学类,0.0,0.75,1.0,中国海洋大学,生物科学类,INFJ,554
u_12,地理+物理+生物,ISTP,华中师范大学_中国语言文学类,0.5,0.75,1.5,华中师范大学,中国语言文学类,ISTJ,554
u_12,地理+物理+生物,ISTP,中国药科大学_医学技术类,0.5,0.75,1.5,中国药科大学,医学技术类,ISFJ,554
u_12,地理+物理+生物,ISTP,华东理工大学_物理学类,0.0,0.75,1.0,华东理工大学,物理学类,INTP,554
u_12,地理+物理+生物,ISTP,华东理工大学_能源动力类,0.0,0.75,1.0,华东理工大学,能源动力类,INTP,554
u_12,地理+物理+生物,ISTP,华东理工大学_机械类,0.5,0.75,1.5,华东理工大学,机械类,ISTJ,554
u_12,地理+物理+生物,ISTP,华东理工大学_材料类,0.5,0.75,1.5,华东理工大学,材料类,ISTJ,554
u_12,地理+物理+生物,ISTP,西南财经大学_法学类,0.0,0.75,1.0,西南财经大学,法学类,ENTJ,554
u_12,地理+物理+生物,ISTP,南京理工大学_能源动力类,0.0,0.75,1.0,南京理工大学,能源动力类,INTP,555
u_12,地理+物理+生物,ISTP,华东理工大学_生物工程类,0.0,0.75,1.0,华东理工大学,生物工程类,INFJ,555
u_12,地理+物理+生物,ISTP,华东理工大学_化工与制药类,0.5,0.75,1.5,华东理工大学,化工与制药类,ISTJ,555
u_12,地理+物理+生物,ISTP,苏州大学_计算机类,0.0,0.75,1.0,苏州大学,计算机类,INTJ,555
u_12,地理+物理+生物,ISTP,中国传媒大学_电子信息类,0.0,0.75,1.0,中国传媒大学,电子信息类,INTJ,555
u_12,地理+物理+生物,ISTP,苏州大学_自动化类,0.0,0.75,1.0,苏州大学,自动化类,INTP,555
u_12,地理+物理+生物,ISTP,苏州大学_数学类,0.0,0.75,1.0,苏州大学,数学类,INTP,555
u_12,地理+物理+生物,ISTP,上海大学_理科试验班,0.5,0.75,1.5,上海大学,理科试验班,ISTJ,555
u_12,地理+物理+生物,ISTP,北京科技大学_管理科学与工程类,0.0,0.75,1.0,北京科技大学,管理科学与工程类,ESFP,555
u_12,地理+物理+生物,ISTP,中国海洋大学_计算机类,0.0,0.75,1.0,中国海洋大学,计算机类,INTJ,556
u_12,地理+物理+生物,ISTP,湖南大学_历史学类,0.0,0.75,1.0,湖南大学,历史学类,INFJ,556
u_12,地理+物理+生物,ISTP,南京理工大学_材料类,0.5,0.75,1.5,南京理工大学,材料类,ISTJ,556
u_12,地理+物理+生物,ISTP,华东理工大学_数学类,0.0,0.75,1.0,华东理工大学,数学类,INTP,556
u_12,地理+物理+生物,ISTP,中国药科大学_统计学类,0.0,0.75,1.0,中国药科大学,统计学类,INTP,556
u_12,地理+物理+生物,ISTP,华东理工大学_药学类,0.0,0.75,1.0,华东理工大学,药学类,INFJ,556
u_12,地理+物理+生物,ISTP,中国药科大学_生物工程类,0.0,0.75,1.0,中国药科大学,生物工程类,INFJ,556
u_12,地理+物理+生物,ISTP,中国药科大学_化工与制药类,0.5,0.75,1.5,中国药科大学,化工与制药类,ISTJ,556
u_12,地理+物理+生物,ISTP,中国传媒大学_新闻传播学类,0.0,0.75,1.0,中国传媒大学,新闻传播学类,ENFP,556
u_12,地理+物理+生物,ISTP,华北电力大学_电气类,0.0,0.75,1.0,华北电力大学,电气类,INTP,556
u_12,地理+物理+生物,ISTP,北京林业大学_建筑类,0.0,0.75,1.0,北京林业大学,建筑类,ESTP,556
u_12,地理+物理+生物,ISTP,中国传媒大学_公共管理类,0.0,0.75,1.0,中国传媒大学,公共管理类,ESFP,557
u_12,地理+物理+生物,ISTP,中国传媒大学_工商管理类,0.0,0.75,1.0,中国传媒大学,工商管理类,ESTJ,557
u_12,地理+物理+生物,ISTP,北京邮电大学_计算机类,0.0,0.75,1.0,北京邮电大学,计算机类,INTJ,557
u_12,地理+物理+生物,ISTP,上海外国语大学_外国语言文学类,0.0,0.75,1.0,上海外国语大学,外国语言文学类,ENFJ,557
u_12,地理+物理+生物,ISTP,上海外国语大学_中国语言文学类,0.5,0.75,1.5,上海外国语大学,中国语言文学类,ISTJ,557
u_12,地理+物理+生物,ISTP,上海大学_数学类,0.0,0.75,1.0,上海大学,数学类,INTP,557
u_12,地理+物理+生物,ISTP,北京科技大学_机械类,0.5,0.75,1.5,北京科技大学,机械类,ISTJ,557
u_12,地理+物理+生物,ISTP,上海外国语大学_经济与贸易类,0.5,0.75,1.5,上海外国语大学,经济与贸易类,ISTJ,557
u_12,地理+物理+生物,ISTP,上海外国语大学_政治学类,0.5,0.75,1.5,上海外国语大学,政治学类,ISTJ,557
u_12,地理+物理+生物,ISTP,重庆医科大学_口腔医学类,0.5,0.75,1.5,重庆医科大学,口腔医学类,ISFJ,557
u_12,地理+物理+生物,ISTP,北京科技大学_材料类,0.5,0.75,1.5,北京科技大学,材料类,ISTJ,557
u_12,地理+物理+生物,ISTP,复旦大学上海医学院_护理学类,0.0,0.75,1.0,复旦大学上海医学院,护理学类,ESFJ,557
u_12,地理+物理+生物,ISTP,湖南大学_经济与贸易类,0.5,0.75,1.5,湖南大学,经济与贸易类,ISTJ,558
u_12,地理+物理+生物,ISTP,华东理工大学_电子信息类,0.0,0.75,1.0,华东理工大学,电子信息类,INTJ,558
u_12,地理+物理+生物,ISTP,上海外国语大学_工商管理类,0.0,0.75,1.0,上海外国语大学,工商管理类,ESTJ,558
u_12,地理+物理+生物,ISTP,南京航空航天大学_交通运输类,0.5,0.75,1.5,南京航空航天大学,交通运输类,ISTJ,558
u_12,地理+物理+生物,ISTP,中国美术学院_艺术学理论类,0.5,0.75,1.5,中国美术学院,艺术学理论类,ISTJ,558
u_12,地理+物理+生物,ISTP,温州医科大学_口腔医学类,0.5,0.75,1.5,温州医科大学,口腔医学类,ISFJ,558
u_12,地理+物理+生物,ISTP,北京外国语大学_外国语言文学类,0.0,0.75,1.0,北京外国语大学,外国语言文学类,ENFJ,558
u_12,地理+物理+生物,ISTP,上海外国语大学_新闻传播学类,0.0,0.75,1.0,上海外国语大学,新闻传播学类,ENFP,558
u_12,地理+物理+生物,ISTP,湖南大学_工商管理类,0.0,0.75,1.0,湖南大学,工商管理类,ESTJ,558
u_12,地理+物理+生物,ISTP,南京理工大学_机械类,0.5,0.75,1.5,南京理工大学,机械类,ISTJ,558
u_12,地理+物理+生物,ISTP,西北大学_历史学类,0.0,0.75,1.0,西北大学,历史学类,INFJ,558
u_12,地理+物理+生物,ISTP,西北工业大学_材料类,0.5,0.75,1.5,西北工业大学,材料类,ISTJ,558
u_12,地理+物理+生物,ISTP,上海外国语大学_法学类,0.0,0.75,1.0,上海外国语大学,法学类,ENTJ,559
u_12,地理+物理+生物,ISTP,南京理工大学_电子信息类,0.0,0.75,1.0,南京理工大学,电子信息类,INTJ,559
u_12,地理+物理+生物,ISTP,吉林大学_生物工程类,0.0,0.75,1.0,吉林大学,生物工程类,INFJ,559
u_12,地理+物理+生物,ISTP,湖南大学_金融学类,0.0,0.75,1.0,湖南大学,金融学类,ESTJ,559
u_12,地理+物理+生物,ISTP,对外经济贸易大学_公共管理类,0.0,0.75,1.0,对外经济贸易大学,公共管理类,ESFP,560
u_12,地理+物理+生物,ISTP,暨南大学_口腔医学类,0.5,0.75,1.5,暨南大学,口腔医学类,ISFJ,560
u_12,地理+物理+生物,ISTP,南京理工大学_计算机类,0.0,0.75,1.0,南京理工大学,计算机类,INTJ,560
u_12,地理+物理+生物,ISTP,湖南大学_经济学类,0.5,0.75,1.5,湖南大学,经济学类,ISTJ,560
u_12,地理+物理+生物,ISTP,湖南大学_机械类,0.5,0.75,1.5,湖南大学,机械类,ISTJ,560
u_12,地理+物理+生物,ISTP,海军军医大学_中医学类,0.5,0.75,1.5,海军军医大学,中医学类,ISTJ,560
u_12,地理+物理+生物,ISTP,重庆大学_人文科学试验班,0.5,0.75,1.5,重庆大学,人文科学试验班,ISTJ,560
u_12,地理+物理+生物,ISTP,西南财经大学_统计学类,0.0,0.75,1.0,西南财经大学,统计学类,INTP,560
u_12,地理+物理+生物,ISTP,西南财经大学_数学类,0.0,0.75,1.0,西南财经大学,数学类,INTP,560
u_12,地理+物理+生物,ISTP,北京外国语大学_经济与贸易类,0.5,0.75,1.5,北京外国语大学,经济与贸易类,ISTJ,560
u_12,地理+物理+生物,ISTP,吉林大学_机械类,0.5,0.75,1.5,吉林大学,机械类,ISTJ,560
u_12,地理+物理+生物,ISTP,中国政法大学_外国语言文学类,0.0,0.75,1.0,中国政法大学,外国语言文学类,ENFJ,560
u_12,地理+物理+生物,ISTP,吉林大学_历史学类,0.0,0.75,1.0,吉林大学,历史学类,INFJ,560
u_12,地理+物理+生物,ISTP,对外经济贸易大学_政治学类,0.5,0.75,1.5,对外经济贸易大学,政治学类,ISTJ,561
u_12,地理+物理+生物,ISTP,吉林大学_数学类,0.0,0.75,1.0,吉林大学,数学类,INTP,561
u_12,地理+物理+生物,ISTP,中国政法大学_工商管理类,0.0,0.75,1.0,中国政法大学,工商管理类,ESTJ,561
u_12,地理+物理+生物,ISTP,中国政法大学_公共管理类,0.0,0.75,1.0,中国政法大学,公共管理类,ESFP,561
u_12,地理+物理+生物,ISTP,对外经济贸易大学_工商管理类,0.0,0.75,1.0,对外经济贸易大学,工商管理类,ESTJ,561
u_12,地理+物理+生物,ISTP,吉林大学_中国语言文学类,0.5,0.75,1.5,吉林大学,中国语言文学类,ISTJ,561
u_12,地理+物理+生物,ISTP,上海外国语大学_金融学类,0.0,0.75,1.0,上海外国语大学,金融学类,ESTJ,561
u_12,地理+物理+生物,ISTP,华东师范大学_医学技术类,0.5,0.75,1.5,华东师范大学,医学技术类,ISFJ,561
u_12,地理+物理+生物,ISTP,北京中医药大学_中医学类,0.5,0.75,1.5,北京中医药大学,中医学类,ISTJ,561
u_12,地理+物理+生物,ISTP,湖南大学_力学类,0.5,0.75,1.5,湖南大学,力学类,ISTJ,562
u_12,地理+物理+生物,ISTP,四川大学_工商管理类,0.0,0.75,1.0,四川大学,工商管理类,ESTJ,562
u_12,地理+物理+生物,ISTP,四川大学_中国语言文学类,0.5,0.75,1.5,四川大学,中国语言文学类,ISTJ,562
u_12,地理+物理+生物,ISTP,中南大学_计算机类,0.0,0.75,1.0,中南大学,计算机类,INTJ,562
u_12,地理+物理+生物,ISTP,南京航空航天大学_自动化类,0.0,0.75,1.0,南京航空航天大学,自动化类,INTP,562
u_12,地理+物理+生物,ISTP,南京航空航天大学_机械类,0.5,0.75,1.5,南京航空航天大学,机械类,ISTJ,562
u_12,地理+物理+生物,ISTP,南京航空航天大学_航空航天类,0.5,0.75,1.5,南京航空航天大学,航空航天类,ISTJ,562
u_12,地理+物理+生物,ISTP,上海外国语大学_管理科学与工程类,0.0,0.75,1.0,上海外国语大学,管理科学与工程类,ESFP,562
u_12,地理+物理+生物,ISTP,华东理工大学_计算机类,0.0,0.75,1.0,华东理工大学,计算机类,INTJ,562
u_12,地理+物理+生物,ISTP,山东大学_工商管理类,0.0,0.75,1.0,山东大学,工商管理类,ESTJ,562
u_12,地理+物理+生物,ISTP,中南大学_数学类,0.0,0.75,1.0,中南大学,数学类,INTP,562
u_12,地理+物理+生物,ISTP,东北大学_机械类,0.5,0.75,1.5,东北大学,机械类,ISTJ,563
u_12,地理+物理+生物,ISTP,东北大学_计算机类,0.0,0.75,1.0,东北大学,计算机类,INTJ,563
u_12,地理+物理+生物,ISTP,天津大学_建筑类,0.0,0.75,1.0,天津大学,建筑类,ESTP,563
u_12,地理+物理+生物,ISTP,哈尔滨工业大学_物理学类,0.0,0.75,1.0,哈尔滨工业大学,物理学类,INTP,563
u_12,地理+物理+生物,ISTP,对外经济贸易大学_金融学类,0.0,0.75,1.0,对外经济贸易大学,金融学类,ESTJ,563
u_12,地理+物理+生物,ISTP,山东大学（威海）_自动化类,0.0,0.75,1.0,山东大学（威海）,自动化类,INTP,563
u_12,地理+物理+生物,ISTP,山东大学_历史学类,0.0,0.75,1.0,山东大学,历史学类,INFJ,563
u_12,地理+物理+生物,ISTP,中国政法大学_金融学类,0.0,0.75,1.0,中国政法大学,金融学类,ESTJ,563
u_12,地理+物理+生物,ISTP,四川大学_金融学类,0.0,0.75,1.0,四川大学,金融学类,ESTJ,563
u_12,地理+物理+生物,ISTP,哈尔滨工业大学_机械类,0.5,0.75,1.5,哈尔滨工业大学,机械类,ISTJ,563
u_12,地理+物理+生物,ISTP,哈尔滨工业大学_管理科学与工程类,0.0,0.75,1.0,哈尔滨工业大学,管理科学与工程类,ESFP,563
u_12,地理+物理+生物,ISTP,西安交通大学_建筑类,0.0,0.75,1.0,西安交通大学,建筑类,ESTP,563
u_12,地理+物理+生物,ISTP,山东大学_新闻传播学类,0.0,0.75,1.0,山东大学,新闻传播学类,ENFP,563
u_12,地理+物理+生物,ISTP,吉林大学_物理学类,0.0,0.75,1.0,吉林大学,物理学类,INTP,563
u_12,地理+物理+生物,ISTP,中国农业大学_草学类,0.5,0.75,1.5,中国农业大学,草学类,ISTJ,564
u_12,地理+物理+生物,ISTP,北京中医药大学_中西医结合类,0.5,0.75,1.5,北京中医药大学,中西医结合类,ISTJ,564
u_12,地理+物理+生物,ISTP,中央财经大学_财政学类,0.5,0.75,1.5,中央财经大学,财政学类,ISTJ,564
u_12,地理+物理+生物,ISTP,吉林大学_电子信息类,0.0,0.75,1.0,吉林大学,电子信息类,INTJ,564
u_12,地理+物理+生物,ISTP,对外经济贸易大学_计算机类,0.0,0.75,1.0,对外经济贸易大学,计算机类,INTJ,564
u_12,地理+物理+生物,ISTP,中央财经大学_经济学类,0.5,0.75,1.5,中央财经大学,经济学类,ISTJ,564
u_12,地理+物理+生物,ISTP,山东大学_哲学类,0.0,0.75,1.0,山东大学,哲学类,INFJ,564
u_12,地理+物理+生物,ISTP,对外经济贸易大学_统计学类,0.0,0.75,1.0,对外经济贸易大学,统计学类,INTP,564
u_12,地理+物理+生物,ISTP,大连理工大学_机械类,0.5,0.75,1.5,大连理工大学,机械类,ISTJ,564
u_12,地理+物理+生物,ISTP,上海外国语大学_计算机类,0.0,0.75,1.0,上海外国语大学,计算机类,INTJ,564
u_12,地理+物理+生物,ISTP,重庆大学_建筑类,0.0,0.75,1.0,重庆大学,建筑类,ESTP,564
u_12,地理+物理+生物,ISTP,四川大学_材料类,0.5,0.75,1.5,四川大学,材料类,ISTJ,564
u_12,地理+物理+生物,ISTP,西北工业大学_工商管理类,0.0,0.75,1.0,西北工业大学,工商管理类,ESTJ,564
u_12,地理+物理+生物,ISTP,重庆大学_工科试验班,0.5,0.75,1.5,重庆大学,工科试验班,ISTJ,564
u_12,地理+物理+生物,ISTP,湖南大学_土木类,0.5,0.75,1.5,湖南大学,土木类,ISTJ,564
u_12,地理+物理+生物,ISTP,湖南大学_电子信息类,0.0,0.75,1.0,湖南大学,电子信息类,INTJ,564
u_12,地理+物理+生物,ISTP,南京航空航天大学_电子信息类,0.0,0.75,1.0,南京航空航天大学,电子信息类,INTJ,564
u_12,地理+物理+生物,ISTP,上海大学_理科试验班类,0.5,0.75,1.5,上海大学,理科试验班类,ISTJ,564
u_12,地理+物理+生物,ISTP,四川大学_经济学类,0.5,0.75,1.5,四川大学,经济学类,ISTJ,564
u_12,地理+物理+生物,ISTP,中国农业大学_植物生产类,0.5,0.75,1.5,中国农业大学,植物生产类,ISTJ,565
u_12,地理+物理+生物,ISTP,中央财经大学_工商管理类,0.0,0.75,1.0,中央财经大学,工商管理类,ESTJ,565
u_12,地理+物理+生物,ISTP,南方医科大学_临床医学类,0.0,0.75,1.0,南方医科大学,临床医学类,ESFJ,565
u_12,地理+物理+生物,ISTP,中国农业大学_食品科学与工程类,0.5,0.75,1.5,中国农业大学,食品科学与工程类,ISFJ,565
u_12,地理+物理+生物,ISTP,山东大学_政治学类,0.5,0.75,1.5,山东大学,政治学类,ISTJ,565
u_12,地理+物理+生物,ISTP,重庆大学_理科试验班,0.5,0.75,1.5,重庆大学,理科试验班,ISTJ,565
u_12,地理+物理+生物,ISTP,四川大学_电子信息类,0.0,0.75,1.0,四川大学,电子信息类,INTJ,565
u_12,地理+物理+生物,ISTP,四川大学_工业工程类,0.5,0.75,1.5,四川大学,工业工程类,ISTJ,565
u_12,地理+物理+生物,ISTP,山东大学（威海）_电子信息类,0.0,0.75,1.0,山东大学（威海）,电子信息类,INTJ,565
u_12,地理+物理+生物,ISTP,北京邮电大学_电子信息类,0.0,0.75,1.0,北京邮电大学,电子信息类,INTJ,565
u_12,地理+物理+生物,ISTP,吉林大学_法学类,0.0,0.75,1.0,吉林大学,法学类,ENTJ,565
u_12,地理+物理+生物,ISTP,北京科技大学_计算机类,0.0,0.75,1.0,北京科技大学,计算机类,INTJ,565
u_12,地理+物理+生物,ISTP,西北工业大学_生物科学类,0.0,0.75,1.0,西北工业大学,生物科学类,INFJ,565
u_12,地理+物理+生物,ISTP,上海财经大学_法学类,0.0,0.75,1.0,上海财经大学,法学类,ENTJ,566
u_12,地理+物理+生物,ISTP,上海财经大学_新闻传播学类,0.0,0.75,1.0,上海财经大学,新闻传播学类,ENFP,566
u_12,地理+物理+生物,ISTP,中央财经大学_金融学类,0.0,0.75,1.0,中央财经大学,金融学类,ESTJ,566
u_12,地理+物理+生物,ISTP,吉林大学_临床医学类,0.0,0.75,1.0,吉林大学,临床医学类,ESFJ,566
u_12,地理+物理+生物,ISTP,吉林大学_计算机类,0.0,0.75,1.0,吉林大学,计算机类,INTJ,566
u_12,地理+物理+生物,ISTP,北京交通大学_理科试验班,0.5,0.75,1.5,北京交通大学,理科试验班,ISTJ,566
u_12,地理+物理+生物,ISTP,中国政法大学_法学类,0.0,0.75,1.0,中国政法大学,法学类,ENTJ,566
u_12,地理+物理+生物,ISTP,上海财经大学_社会学类,0.0,0.75,1.0,上海财经大学,社会学类,INFJ,566
u_12,地理+物理+生物,ISTP,中央财经大学_管理科学与工程类,0.0,0.75,1.0,中央财经大学,管理科学与工程类,ESFP,566
u_12,地理+物理+生物,ISTP,中央财经大学_电子商务类,0.0,0.75,1.0,中央财经大学,电子商务类,INTP,566
u_12,地理+物理+生物,ISTP,四川大学_计算机类,0.0,0.75,1.0,四川大学,计算机类,INTJ,566
u_12,地理+物理+生物,ISTP,山东大学_经济学类,0.5,0.75,1.5,山东大学,经济学类,ISTJ,566
u_12,地理+物理+生物,ISTP,上海交通大学医学院_医学技术类,0.5,0.75,1.5,上海交通大学医学院,医学技术类,ISFJ,566
u_12,地理+物理+生物,ISTP,苏州大学_临床医学类,0.0,0.75,1.0,苏州大学,临床医学类,ESFJ,567
u_12,地理+物理+生物,ISTP,西北工业大学_能源动力类,0.0,0.75,1.0,西北工业大学,能源动力类,INTP,567
u_12,地理+物理+生物,ISTP,北京交通大学_电子信息类,0.0,0.75,1.0,北京交通大学,电子信息类,INTJ,567
u_12,地理+物理+生物,ISTP,天津大学_化工与制药类,0.5,0.75,1.5,天津大学,化工与制药类,ISTJ,567
u_12,地理+物理+生物,ISTP,上海财经大学_工商管理类,0.0,0.75,1.0,上海财经大学,工商管理类,ESTJ,567
u_12,地理+物理+生物,ISTP,上海财经大学_公共管理类,0.0,0.75,1.0,上海财经大学,公共管理类,ESFP,567
u_12,地理+物理+生物,ISTP,上海财经大学_经济与贸易类,0.5,0.75,1.5,上海财经大学,经济与贸易类,ISTJ,567
u_12,地理+物理+生物,ISTP,上海财经大学_经济学类,0.5,0.75,1.5,上海财经大学,经济学类,ISTJ,567
u_12,地理+物理+生物,ISTP,中国农业大学_化学类,0.0,0.75,1.0,中国农业大学,化学类,INTP,567
